anio,mes,region,prov,EOLICO,energia_gen
2019,8,8,3,True,28.3
2019,8,8,3,True,4.3
2019,8,2,12,True,32.5
2019,8,2,12,True,3.4
2019,8,8,3,True,15.7
2019,8,8,3,True,9.8
2019,8,8,3,True,10.1
2019,8,8,3,True,0.0
2019,8,0,0,True,1.3
2019,8,0,0,True,19.0
2019,9,1,4,True,17.7
2019,9,8,3,True,20.2
2019,9,8,3,True,23.7
2019,9,7,8,True,6.0
2019,9,7,8,True,3.2
2019,9,0,0,True,17.7
2019,9,0,7,True,11.8
2019,9,8,16,True,11.2
2019,9,8,16,True,45.7
2019,9,8,3,True,12.3
2019,9,0,0,True,34.4
2019,9,8,3,True,7.0
2019,9,8,3,True,2.6
2019,9,0,0,True,0.1
2019,9,8,3,True,11.3
2019,9,0,0,True,0.0
2019,9,0,0,True,14.1
2019,9,7,18,True,0.8
2019,9,0,0,True,5.1
2019,9,0,0,True,32.6
2019,9,8,3,True,15.0
2019,9,8,3,True,48.7
2019,9,0,0,True,0.0
2019,9,0,0,True,12.1
2019,9,8,3,True,26.4
2019,9,8,3,True,53.7
2019,9,2,12,True,31.5
2019,9,2,12,True,3.9
2019,9,8,3,True,18.3
2019,9,8,3,True,10.9
2019,9,8,3,True,11.0
2019,9,8,3,True,0.0
2019,9,0,0,True,1.3
2019,9,0,0,True,19.6
2019,10,1,4,True,21.6
2019,10,8,3,True,17.3
2019,10,8,3,True,21.4
2019,10,7,8,True,9.0
2019,10,7,8,True,9.2
2019,10,0,0,True,16.8
2019,10,0,7,True,12.0
2019,10,8,16,True,9.9
2019,10,8,16,True,40.3
2019,10,8,3,True,13.0
2019,10,0,0,True,30.2
2019,10,8,3,True,7.0
2019,10,8,3,True,2.1
2019,10,0,0,True,5.8
2019,10,8,3,True,9.3
2019,10,0,0,True,0.0
2019,10,0,0,True,14.3
2019,10,0,0,True,0.2
2019,10,7,18,True,1.1
2019,10,0,0,True,5.1
2019,10,0,0,True,29.5
2019,10,8,3,True,14.2
2019,10,8,3,True,43.2
2019,10,1,4,True,0.0
2019,10,0,0,True,0.0
2019,10,0,0,True,10.8
2019,10,8,3,True,29.0
2019,10,8,3,True,60.4
2019,10,2,12,True,28.3
2019,10,2,12,True,4.0
2019,10,8,3,True,15.9
2019,10,8,3,True,9.9
2019,10,8,3,True,9.5
2019,10,8,3,True,0.0
2019,10,0,0,True,1.3
2019,10,0,0,True,19.7
2019,11,1,4,True,18.7
2019,11,8,3,True,13.8
2019,11,8,3,True,22.4
2019,11,7,8,True,8.6
2019,11,7,8,True,7.3
2019,11,0,0,True,16.8
2019,11,0,7,True,14.1
2019,11,8,16,True,10.7
2019,11,8,16,True,45.7
2019,11,8,3,True,12.8
2019,11,0,0,True,34.6
2019,11,8,3,True,7.7
2019,11,8,3,True,2.7
2019,11,0,0,True,7.3
2019,11,0,0,True,3.3
2019,11,8,3,True,11.4
2019,11,0,0,True,0.0
2019,11,0,0,True,15.5
2019,11,0,0,True,4.2
2019,11,7,18,True,1.1
2019,11,0,0,True,5.9
2019,11,0,0,True,34.5
2019,11,8,3,True,15.4
2019,11,8,3,True,44.3
2019,11,1,4,True,4.4
2019,11,0,0,True,0.0
2019,11,0,0,True,14.0
2019,11,8,3,True,29.2
2019,11,8,3,True,60.2
2019,11,2,12,True,33.4
2019,11,2,12,True,4.5
2019,11,8,3,True,17.2
2019,11,8,3,True,10.4
2019,11,8,3,True,9.8
2019,11,0,0,True,5.0
2019,11,8,3,True,0.0
2019,11,0,0,True,1.3
2019,11,0,0,True,20.3
2019,12,1,4,True,19.5
2019,12,8,3,True,21.4
2019,12,8,3,True,19.9
2019,12,7,8,True,7.4
2019,12,7,8,True,8.3
2019,12,7,8,True,4.8
2019,12,0,0,True,18.0
2019,12,0,7,True,15.2
2019,12,8,16,True,9.4
2019,12,8,16,True,42.0
2019,12,8,3,True,11.7
2019,12,0,0,True,34.3
2019,12,8,3,True,11.1
2019,12,8,3,True,2.9
2019,12,0,0,True,7.6
2019,12,0,0,True,9.7
2019,12,8,3,True,10.7
2019,12,0,0,True,0.0
2019,12,0,0,True,14.5
2019,12,0,0,True,4.4
2019,12,7,18,True,0.7
2019,12,0,0,True,6.1
2019,12,0,0,True,37.5
2019,12,8,3,True,14.0
2019,12,8,3,True,50.6
2019,12,1,4,True,14.1
2019,12,0,0,True,0.0
2019,12,0,0,True,19.1
2019,12,8,3,True,27.2
2019,12,8,3,True,55.4
2019,12,2,12,True,29.4
2019,12,2,12,True,3.8
2019,12,8,3,True,15.3
2019,12,8,3,True,9.6
2019,12,8,3,True,9.5
2019,12,0,0,True,17.8
2019,12,8,3,True,0.0
2019,12,0,0,True,1.3
2019,12,0,0,True,20.5
2020,1,1,4,True,17.1
2020,1,8,3,True,27.0
2020,1,8,3,True,30.1
2020,1,7,8,True,5.1
2020,1,7,8,True,7.8
2020,1,7,8,True,4.9
2020,1,0,0,True,23.0
2020,1,0,7,True,14.4
2020,1,8,16,True,10.2
2020,1,8,16,True,42.2
2020,1,8,3,True,13.4
2020,1,0,0,True,37.3
2020,1,8,3,True,10.6
2020,1,8,3,True,2.6
2020,1,0,0,True,7.3
2020,1,0,0,True,19.2
2020,1,8,3,True,10.8
2020,1,0,0,True,0.0
2020,1,0,0,True,15.8
2020,1,0,0,True,4.5
2020,1,7,18,True,1.0
2020,1,0,0,True,6.4
2020,1,0,0,True,39.4
2020,1,8,3,True,3.1
2020,1,8,3,True,17.7
2020,1,8,3,True,49.3
2020,1,1,4,True,18.0
2020,1,0,0,True,0.6
2020,1,0,0,True,0.0
2020,1,1,4,True,0.0
2020,1,0,0,True,21.4
2020,1,8,3,True,31.0
2020,1,8,3,True,65.1
2020,1,2,12,True,31.3
2020,1,2,12,True,4.0
2020,1,8,3,True,18.2
2020,1,8,3,True,11.1
2020,1,8,3,True,10.4
2020,1,0,0,True,28.9
2020,1,8,3,True,0.0
2020,1,0,0,True,1.4
2020,1,0,0,True,21.7
2020,2,1,4,True,15.9
2020,2,8,3,True,22.2
2020,2,8,3,True,33.8
2020,2,7,8,True,21.2
2020,2,7,8,True,7.6
2020,2,7,8,True,4.8
2020,2,0,0,True,19.9
2020,2,0,7,True,12.5
2020,2,8,16,True,8.4
2020,2,8,16,True,35.8
2020,2,8,3,True,10.5
2020,2,0,0,True,33.0
2020,2,8,3,True,7.8
2020,2,8,3,True,1.9
2020,2,0,0,True,7.1
2020,2,0,0,True,28.3
2020,2,8,3,True,9.5
2020,2,0,0,True,0.0
2020,2,0,0,True,14.4
2020,2,0,0,True,4.1
2020,2,7,18,True,1.0
2020,2,0,0,True,5.5
2020,2,0,0,True,35.3
2020,2,8,3,True,18.9
2020,2,8,3,True,12.0
2020,2,8,3,True,39.7
2020,2,1,4,True,18.4
2020,2,0,0,True,11.3
2020,2,0,0,True,0.0
2020,2,1,4,True,4.5
2020,2,0,0,True,16.2
2020,2,8,3,True,25.1
2020,2,8,3,True,50.3
2020,2,2,12,True,28.7
2020,2,2,12,True,3.7
2020,2,8,3,True,13.1
2020,2,8,3,True,8.3
2020,2,8,3,True,8.2
2020,2,0,0,True,31.6
2020,2,8,3,True,0.0
2020,2,0,0,True,1.2
2020,2,0,0,True,18.4
2020,3,1,4,True,16.3
2020,3,8,3,True,24.0
2020,3,8,3,True,34.8
2020,3,7,8,True,26.5
2020,3,7,8,True,6.9
2020,3,7,8,True,4.8
2020,3,0,0,True,17.1
2020,3,0,7,True,15.2
2020,3,8,16,True,9.5
2020,3,8,16,True,39.5
2020,3,8,3,True,11.0
2020,3,0,0,True,32.8
2020,3,8,3,True,6.9
2020,3,8,3,True,1.6
2020,3,0,0,True,5.2
2020,3,0,0,True,22.9
2020,3,8,3,True,8.7
2020,3,0,0,True,0.0
2020,3,0,0,True,15.1
2020,3,0,0,True,4.4
2020,3,7,18,True,0.9
2020,3,0,0,True,6.0
2020,3,0,0,True,36.8
2020,3,8,3,True,21.3
2020,3,8,3,True,12.5
2020,3,8,3,True,39.0
2020,3,1,4,True,20.6
2020,3,0,0,True,12.5
2020,3,0,0,True,0.0
2020,3,1,4,True,8.1
2020,3,0,0,True,11.1
2020,3,8,3,True,24.7
2020,3,8,3,True,47.7
2020,3,2,12,True,27.1
2020,3,2,12,True,2.8
2020,3,8,3,True,12.8
2020,3,8,3,True,8.0
2020,3,8,3,True,8.0
2020,3,0,0,True,41.7
2020,3,8,3,True,0.0
2020,3,0,0,True,1.2
2020,3,0,0,True,18.6
2020,4,1,4,True,16.6
2020,4,8,3,True,25.7
2020,4,8,3,True,38.0
2020,4,7,8,True,27.1
2020,4,7,8,True,6.6
2020,4,7,8,True,5.1
2020,4,0,0,True,13.6
2020,4,0,7,True,15.6
2020,4,8,16,True,8.9
2020,4,8,16,True,36.4
2020,4,8,3,True,11.5
2020,4,0,0,True,24.6
2020,4,8,3,True,0.0
2020,4,8,3,True,0.0
2020,4,0,0,True,3.4
2020,4,0,0,True,11.3
2020,4,8,3,True,8.4
2020,4,0,0,True,0.0
2020,4,0,0,True,11.5
2020,4,0,0,True,3.0
2020,4,7,18,True,0.6
2020,4,0,0,True,4.8
2020,4,0,0,True,27.7
2020,4,8,3,True,20.7
2020,4,8,3,True,11.4
2020,4,8,3,True,38.5
2020,4,1,4,True,20.3
2020,4,0,0,True,12.1
2020,4,0,0,True,0.0
2020,4,1,4,True,8.3
2020,4,0,0,True,10.5
2020,4,8,3,True,25.7
2020,4,8,3,True,52.9
2020,4,2,12,True,26.5
2020,4,2,12,True,3.3
2020,4,8,3,True,12.4
2020,4,8,3,True,7.9
2020,4,8,3,True,8.1
2020,4,0,0,True,34.3
2020,4,8,3,True,0.0
2020,4,0,0,True,1.1
2020,4,0,0,True,18.1
2020,5,1,4,True,17.2
2020,5,8,3,True,24.1
2020,5,8,3,True,35.8
2020,5,7,8,True,22.1
2020,5,7,8,True,5.5
2020,5,7,8,True,3.9
2020,5,0,0,True,18.6
2020,5,0,7,True,15.3
2020,5,8,16,True,8.7
2020,5,8,16,True,36.0
2020,5,8,3,True,11.0
2020,5,0,0,True,37.9
2020,5,8,3,True,2.9
2020,5,8,3,True,0.6
2020,5,0,0,True,7.5
2020,5,0,0,True,25.6
2020,5,8,3,True,9.6
2020,5,0,0,True,0.0
2020,5,0,0,True,18.5
2020,5,0,0,True,4.6
2020,5,7,18,True,0.7
2020,5,0,0,True,6.7
2020,5,0,0,True,38.4
2020,5,8,3,True,20.9
2020,5,8,3,True,12.2
2020,5,8,3,True,45.7
2020,5,1,4,True,21.8
2020,5,0,0,True,15.5
2020,5,0,0,True,0.0
2020,5,1,4,True,8.9
2020,5,0,0,True,21.0
2020,5,8,3,True,25.0
2020,5,8,3,True,52.9
2020,5,2,12,True,35.9
2020,5,2,12,True,4.3
2020,5,8,3,True,15.1
2020,5,8,3,True,8.9
2020,5,8,3,True,9.1
2020,5,0,0,True,56.5
2020,5,8,3,True,0.0
2020,5,0,0,True,1.6
2020,5,0,0,True,23.0
2020,6,1,4,True,16.8
2020,6,8,3,True,24.4
2020,6,8,3,True,37.6
2020,6,7,8,True,17.7
2020,6,7,8,True,3.5
2020,6,7,8,True,4.2
2020,6,0,0,True,18.2
2020,6,0,7,True,12.0
2020,6,8,16,True,11.2
2020,6,8,16,True,45.4
2020,6,8,3,True,11.3
2020,6,0,0,True,34.3
2020,6,8,3,True,9.7
2020,6,8,3,True,2.2
2020,6,0,0,True,7.2
2020,6,0,0,True,24.3
2020,6,8,3,True,10.2
2020,6,0,0,True,0.0
2020,6,0,0,True,17.1
2020,6,0,0,True,4.0
2020,6,7,18,True,0.8
2020,6,0,0,True,6.0
2020,6,0,0,True,34.4
2020,6,8,3,True,22.0
2020,6,8,3,True,12.8
2020,6,8,3,True,42.2
2020,6,1,4,True,21.3
2020,6,0,0,True,12.9
2020,6,0,0,True,0.0
2020,6,2,11,True,3.9
2020,6,1,4,True,8.7
2020,6,0,0,True,18.8
2020,6,8,3,True,25.3
2020,6,8,3,True,55.0
2020,6,2,12,True,36.2
2020,6,2,12,True,3.9
2020,6,8,3,True,15.1
2020,6,8,3,True,9.0
2020,6,8,3,True,9.0
2020,6,0,0,True,58.9
2020,6,8,3,True,0.0
2020,6,0,0,True,1.5
2020,6,0,0,True,22.0
2020,7,1,4,True,17.4
2020,7,8,3,True,27.0
2020,7,8,3,True,38.8
2020,7,7,8,True,23.7
2020,7,7,8,True,3.6
2020,7,7,8,True,5.1
2020,7,0,0,True,23.0
2020,7,0,7,True,12.6
2020,7,8,16,True,7.8
2020,7,8,16,True,31.0
2020,7,8,3,True,12.2
2020,7,0,0,True,38.7
2020,7,8,3,True,6.6
2020,7,8,3,True,1.5
2020,7,0,0,True,6.8
2020,7,0,0,True,27.8
2020,7,8,3,True,8.4
2020,7,0,0,True,0.0
2020,7,0,0,True,18.4
2020,7,0,0,True,4.5
2020,7,7,18,True,1.4
2020,7,0,0,True,6.7
2020,7,0,0,True,38.5
2020,7,8,3,True,22.8
2020,7,8,3,True,13.3
2020,7,8,3,True,32.3
2020,7,1,4,True,5.8
2020,7,0,0,True,16.2
2020,7,0,0,True,0.0
2020,7,2,11,True,13.2
2020,7,1,4,True,2.4
2020,7,0,0,True,20.3
2020,7,8,3,True,27.7
2020,7,8,3,True,57.3
2020,7,2,12,True,36.0
2020,7,2,12,True,3.1
2020,7,8,3,True,15.4
2020,7,8,3,True,9.7
2020,7,8,3,True,8.8
2020,7,0,0,True,86.7
2020,7,8,3,True,0.0
2020,7,0,0,True,1.5
2020,7,0,0,True,22.7
2020,8,1,4,True,18.8
2020,8,8,3,True,32.5
2020,8,8,3,True,47.0
2020,8,7,8,True,30.5
2020,8,7,8,True,4.3
2020,8,7,8,True,6.2
2020,8,0,0,True,22.5
2020,8,0,7,True,13.7
2020,8,8,16,True,11.9
2020,8,8,16,True,49.6
2020,8,8,3,True,14.2
2020,8,0,0,True,40.8
2020,8,8,3,True,12.3
2020,8,8,3,True,2.6
2020,8,0,0,True,8.0
2020,8,0,0,True,31.9
2020,8,8,3,True,11.9
2020,8,0,0,True,1.7
2020,8,0,0,True,18.6
2020,8,0,0,True,4.9
2020,8,7,18,True,1.2
2020,8,0,0,True,7.3
2020,8,0,0,True,43.3
2020,8,8,3,True,26.5
2020,8,8,3,True,16.4
2020,8,8,3,True,51.0
2020,8,1,4,True,21.3
2020,8,0,0,True,16.2
2020,8,0,0,True,0.0
2020,8,2,11,True,14.1
2020,8,1,4,True,8.9
2020,8,0,0,True,21.2
2020,8,8,3,True,33.4
2020,8,8,3,True,69.4
2020,8,2,12,True,41.0
2020,8,2,12,True,3.6
2020,8,8,3,True,20.4
2020,8,8,3,True,12.6
2020,8,8,3,True,11.1
2020,8,0,0,True,99.3
2020,8,0,0,True,1.8
2020,8,0,0,True,26.5
2020,8,8,3,True,0.0
2020,9,1,4,True,18.0
2020,9,8,3,True,27.4
2020,9,8,3,True,39.8
2020,9,7,8,True,30.2
2020,9,7,8,True,4.1
2020,9,7,8,True,5.9
2020,9,0,0,True,22.6
2020,9,0,7,True,12.1
2020,9,8,16,True,11.8
2020,9,8,16,True,48.6
2020,9,8,3,True,11.3
2020,9,0,0,True,32.2
2020,9,8,3,True,11.9
2020,9,8,3,True,2.4
2020,9,0,0,True,7.2
2020,9,0,0,True,27.6
2020,9,8,3,True,9.9
2020,9,0,0,True,14.9
2020,9,0,0,True,15.5
2020,9,0,0,True,3.9
2020,9,7,18,True,1.3
2020,9,0,0,True,6.0
2020,9,0,0,True,35.3
2020,9,8,3,True,16.8
2020,9,8,3,True,9.9
2020,9,8,3,True,47.6
2020,9,1,4,True,22.4
2020,9,0,0,True,0.6
2020,9,0,0,True,14.5
2020,9,0,0,True,0.0
2020,9,2,11,True,26.9
2020,9,1,4,True,9.9
2020,9,0,0,True,16.9
2020,9,8,3,True,28.1
2020,9,8,3,True,57.2
2020,9,2,12,True,33.2
2020,9,2,12,True,3.1
2020,9,8,3,True,16.4
2020,9,8,3,True,9.8
2020,9,8,3,True,8.9
2020,9,0,0,True,78.5
2020,9,0,0,True,28.6
2020,9,8,3,True,0.0
2020,9,0,0,True,1.4
2020,9,0,0,True,21.4
2020,10,1,4,True,20.8
2020,10,8,3,True,28.7
2020,10,8,3,True,37.6
2020,10,7,8,True,36.2
2020,10,7,8,True,5.0
2020,10,7,8,True,7.7
2020,10,0,0,True,20.9
2020,10,0,7,True,15.1
2020,10,8,16,True,12.0
2020,10,8,16,True,49.1
2020,10,8,3,True,0.5
2020,10,8,3,True,11.7
2020,10,0,0,True,31.9
2020,10,8,3,True,12.0
2020,10,8,3,True,2.5
2020,10,0,0,True,7.1
2020,10,0,0,True,26.1
2020,10,8,3,True,9.1
2020,10,0,0,True,20.3
2020,10,0,0,True,14.9
2020,10,0,0,True,3.8
2020,10,7,18,True,1.0
2020,10,0,0,True,5.7
2020,10,0,0,True,34.0
2020,10,8,3,True,22.5
2020,10,8,3,True,13.4
2020,10,8,3,True,43.3
2020,10,1,4,True,19.5
2020,10,0,0,True,14.8
2020,10,0,0,True,11.1
2020,10,0,0,True,0.0
2020,10,2,11,True,40.0
2020,10,1,4,True,9.1
2020,10,0,0,True,16.9
2020,10,8,3,True,29.0
2020,10,8,3,True,59.7
2020,10,2,12,True,34.3
2020,10,2,12,True,3.2
2020,10,8,3,True,15.4
2020,10,8,3,True,9.3
2020,10,8,3,True,9.4
2020,10,0,0,True,75.7
2020,10,0,0,True,42.6
2020,10,8,3,True,0.0
2020,10,0,0,True,1.3
2020,10,0,0,True,20.7
2020,10,0,0,True,5.4
2020,11,1,4,True,18.5
2020,11,8,3,True,23.9
2020,11,8,3,True,33.9
2020,11,7,8,True,38.7
2020,11,7,8,True,4.6
2020,11,7,8,True,7.2
2020,11,0,0,True,20.7
2020,11,0,7,True,13.3
2020,11,8,16,True,9.5
2020,11,8,16,True,41.6
2020,11,8,3,True,5.3
2020,11,8,3,True,10.9
2020,11,0,0,True,25.5
2020,11,8,3,True,8.0
2020,11,8,3,True,2.0
2020,11,0,0,True,6.5
2020,11,0,0,True,23.3
2020,11,8,3,True,8.5
2020,11,0,0,True,27.3
2020,11,0,0,True,13.6
2020,11,0,0,True,3.7
2020,11,7,18,True,1.2
2020,11,0,0,True,5.7
2020,11,0,0,True,34.1
2020,11,8,3,True,21.5
2020,11,8,3,True,13.0
2020,11,8,3,True,11.4
2020,11,8,3,True,40.2
2020,11,1,4,True,18.6
2020,11,0,0,True,21.6
2020,11,0,0,True,13.0
2020,11,0,0,True,0.0
2020,11,2,11,True,32.5
2020,11,1,4,True,9.7
2020,11,0,0,True,11.6
2020,11,8,3,True,24.5
2020,11,8,3,True,50.6
2020,11,2,12,True,28.7
2020,11,2,12,True,2.5
2020,11,8,3,True,12.9
2020,11,8,3,True,8.1
2020,11,8,3,True,7.9
2020,11,0,0,True,73.1
2020,11,0,0,True,43.3
2020,11,8,3,True,0.0
2020,11,0,0,True,1.2
2020,11,0,0,True,18.9
2020,11,0,0,True,14.3
2020,12,1,4,True,19.3
2020,12,8,3,True,27.0
2020,12,8,3,True,37.8
2020,12,7,8,True,37.7
2020,12,7,8,True,5.3
2020,12,7,8,True,6.4
2020,12,0,0,True,22.6
2020,12,0,7,True,13.5
2020,12,8,16,True,10.6
2020,12,8,16,True,43.1
2020,12,8,3,True,8.1
2020,12,8,3,True,11.7
2020,12,0,0,True,39.9
2020,12,8,3,True,7.7
2020,12,8,3,True,2.2
2020,12,0,0,True,8.6
2020,12,0,0,True,32.8
2020,12,8,3,True,8.9
2020,12,0,0,True,34.9
2020,12,0,0,True,17.1
2020,12,0,0,True,4.5
2020,12,7,18,True,1.2
2020,12,0,0,True,6.7
2020,12,0,0,True,39.9
2020,12,8,3,True,24.1
2020,12,8,3,True,13.4
2020,12,8,3,True,16.5
2020,12,8,3,True,45.9
2020,12,1,4,True,19.0
2020,12,0,0,True,35.4
2020,12,0,0,True,14.9
2020,12,2,11,True,38.7
2020,12,1,4,True,10.0
2020,12,0,0,True,21.2
2020,12,8,3,True,27.2
2020,12,8,3,True,55.6
2020,12,2,12,True,30.7
2020,12,2,12,True,3.4
2020,12,8,3,True,16.1
2020,12,8,3,True,9.8
2020,12,8,3,True,9.3
2020,12,0,0,True,90.2
2020,12,0,0,True,50.6
2020,12,0,0,True,1.4
2020,12,0,0,True,20.3
2020,12,0,0,True,20.2
2020,12,0,0,True,0.0
2020,12,8,3,True,0.0
2020,12,8,3,True,1.1
2020,12,8,3,True,1.9
2020,12,8,3,True,0.0
2021,1,1,4,True,16.5
2021,1,8,3,True,25.4
2021,1,8,3,True,35.3
2021,1,8,3,True,0.9
2021,1,7,8,True,34.8
2021,1,7,8,True,4.2
2021,1,7,8,True,6.6
2021,1,0,0,True,23.7
2021,1,0,7,True,16.0
2021,1,8,16,True,11.0
2021,1,8,16,True,42.4
2021,1,8,3,True,21.2
2021,1,8,3,True,11.4
2021,1,0,0,True,37.9
2021,1,8,3,True,8.3
2021,1,8,3,True,2.4
2021,1,0,0,True,9.7
2021,1,0,0,True,35.4
2021,1,8,3,True,9.1
2021,1,0,0,True,35.0
2021,1,0,0,True,17.7
2021,1,0,0,True,5.1
2021,1,7,18,True,0.7
2021,1,0,0,True,6.6
2021,1,0,0,True,41.7
2021,1,8,16,True,0.9
2021,1,8,3,True,21.4
2021,1,8,3,True,22.9
2021,1,8,3,True,22.8
2021,1,8,3,True,12.0
2021,1,8,3,True,15.8
2021,1,8,3,True,44.5
2021,1,1,4,True,17.3
2021,1,0,0,True,31.0
2021,1,0,0,True,15.6
2021,1,0,0,True,0.0
2021,1,2,11,True,30.9
2021,1,1,4,True,9.3
2021,1,0,0,True,20.7
2021,1,8,3,True,26.8
2021,1,8,3,True,53.1
2021,1,2,12,True,30.8
2021,1,2,12,True,3.8
2021,1,8,3,True,14.6
2021,1,8,3,True,9.4
2021,1,8,3,True,8.6
2021,1,0,0,True,99.3
2021,1,0,0,True,44.8
2021,1,8,3,True,0.0
2021,1,0,0,True,1.4
2021,1,0,0,True,21.2
2021,1,0,0,True,19.7
2021,2,7,8,True,3.6
2021,2,7,8,True,6.0
2021,2,8,3,True,1.6
2021,2,8,3,True,11.1
2021,2,0,0,True,0.0
2021,2,8,3,True,13.1
2021,2,8,3,True,8.3
2021,2,8,3,True,0.0
2021,2,7,18,True,0.7
2021,2,8,3,True,8.0
2021,2,0,0,True,24.6
2021,2,8,3,True,32.0
2021,2,0,0,True,25.0
2021,2,1,4,True,9.8
2021,2,8,3,True,7.0
2021,2,8,3,True,24.8
2021,2,0,0,True,17.4
2021,2,8,3,True,10.6
2021,2,0,0,True,1.1
2021,2,0,7,True,11.6
2021,2,8,3,True,24.0
2021,2,8,3,True,5.9
2021,2,8,16,True,32.9
2021,2,8,16,True,8.0
2021,2,0,0,True,15.3
2021,2,0,0,True,18.3
2021,2,2,12,True,22.7
2021,2,8,3,True,50.2
2021,2,2,12,True,2.9
2021,2,0,0,True,3.3
2021,2,8,3,True,33.1
2021,2,0,0,True,24.1
2021,2,0,0,True,11.6
2021,2,0,0,True,5.4
2021,2,0,0,True,2.9
2021,2,1,4,True,12.0
2021,2,7,8,True,31.6
2021,2,0,0,True,19.6
2021,2,0,0,True,57.6
2021,2,8,3,True,20.6
2021,2,0,0,True,11.2
2021,2,1,4,True,5.9
2021,2,2,11,True,22.8
2021,2,8,3,True,1.6
2021,2,0,0,True,24.9
2021,2,0,0,True,34.9
2021,2,8,3,True,17.2
2021,2,0,0,True,13.9
2021,2,8,3,True,11.3
2021,2,8,3,True,20.2
2021,2,8,3,True,20.8
2021,2,8,16,True,13.9
2021,2,8,3,True,9.2
2021,3,7,8,True,3.5
2021,3,7,8,True,5.8
2021,3,8,3,True,1.9
2021,3,8,3,True,11.5
2021,3,0,0,True,0.0
2021,3,8,3,True,14.3
2021,3,8,3,True,9.4
2021,3,8,3,True,0.0
2021,3,7,18,True,0.6
2021,3,8,3,True,9.3
2021,3,0,0,True,26.5
2021,3,8,3,True,41.7
2021,3,0,0,True,34.1
2021,3,1,4,True,11.6
2021,3,8,3,True,9.4
2021,3,8,3,True,24.5
2021,3,0,0,True,16.2
2021,3,8,3,True,10.8
2021,3,0,0,True,1.0
2021,3,0,7,True,13.3
2021,3,8,3,True,23.0
2021,3,8,3,True,7.3
2021,3,8,16,True,39.7
2021,3,8,16,True,9.3
2021,3,0,0,True,16.3
2021,3,0,0,True,19.7
2021,3,2,12,True,29.0
2021,3,8,3,True,49.3
2021,3,2,12,True,3.8
2021,3,0,0,True,4.3
2021,3,8,3,True,33.8
2021,3,0,0,True,26.7
2021,3,0,0,True,12.6
2021,3,0,0,True,7.1
2021,3,0,0,True,3.9
2021,3,1,4,True,17.1
2021,3,7,8,True,31.9
2021,3,0,0,True,26.1
2021,3,0,0,True,76.6
2021,3,8,3,True,21.6
2021,3,0,0,True,11.9
2021,3,1,4,True,7.6
2021,3,2,11,True,25.5
2021,3,8,3,True,6.7
2021,3,0,0,True,24.1
2021,3,0,0,True,34.5
2021,3,8,3,True,8.6
2021,3,0,0,True,13.9
2021,3,8,3,True,15.1
2021,3,8,3,True,22.4
2021,3,8,3,True,22.2
2021,3,8,16,True,26.5
2021,3,8,3,True,13.8
2021,3,8,3,True,15.6
2021,4,7,8,True,2.7
2021,4,7,8,True,4.8
2021,4,8,3,True,2.2
2021,4,8,3,True,9.8
2021,4,0,0,True,0.0
2021,4,8,3,True,10.0
2021,4,8,3,True,6.4
2021,4,8,3,True,0.0
2021,4,7,18,True,0.7
2021,4,8,3,True,6.7
2021,4,0,0,True,29.1
2021,4,8,3,True,41.9
2021,4,0,0,True,37.1
2021,4,1,4,True,16.3
2021,4,8,3,True,8.4
2021,4,8,3,True,18.2
2021,4,0,0,True,18.4
2021,4,8,3,True,8.4
2021,4,0,0,True,1.2
2021,4,0,7,True,16.2
2021,4,8,3,True,15.9
2021,4,8,3,True,8.6
2021,4,8,16,True,40.7
2021,4,8,16,True,9.6
2021,4,0,0,True,16.5
2021,4,0,0,True,21.2
2021,4,2,12,True,21.6
2021,4,8,3,True,37.9
2021,4,2,12,True,3.0
2021,4,0,0,True,5.2
2021,4,8,3,True,26.1
2021,4,0,0,True,31.5
2021,4,0,0,True,14.8
2021,4,0,0,True,8.3
2021,4,0,0,True,4.1
2021,4,1,4,True,21.6
2021,4,7,8,True,26.0
2021,4,0,0,True,30.1
2021,4,0,0,True,81.6
2021,4,8,3,True,17.5
2021,4,0,0,True,12.7
2021,4,1,4,True,9.0
2021,4,2,11,True,18.8
2021,4,8,3,True,6.6
2021,4,0,0,True,30.2
2021,4,0,0,True,43.4
2021,4,8,3,True,11.8
2021,4,0,0,True,15.9
2021,4,8,3,True,11.9
2021,4,8,3,True,19.0
2021,4,8,3,True,19.1
2021,4,8,16,True,33.0
2021,4,8,3,True,15.6
2021,4,8,3,True,33.0
2021,5,7,8,True,2.4
2021,5,7,8,True,4.0
2021,5,8,3,True,2.1
2021,5,8,3,True,11.4
2021,5,0,0,True,0.0
2021,5,8,3,True,13.0
2021,5,8,3,True,7.8
2021,5,8,3,True,0.0
2021,5,7,18,True,0.8
2021,5,8,3,True,8.3
2021,5,0,0,True,29.0
2021,5,8,3,True,36.0
2021,5,0,0,True,29.6
2021,5,1,4,True,16.9
2021,5,8,3,True,8.3
2021,5,8,3,True,22.6
2021,5,0,0,True,18.6
2021,5,8,3,True,10.5
2021,5,0,0,True,1.3
2021,5,0,7,True,15.2
2021,5,8,3,True,22.2
2021,5,8,3,True,7.5
2021,5,8,16,True,34.9
2021,5,8,16,True,8.4
2021,5,0,0,True,17.0
2021,5,0,0,True,21.7
2021,5,2,12,True,31.5
2021,5,8,3,True,50.7
2021,5,2,12,True,4.0
2021,5,0,0,True,5.5
2021,5,8,3,True,34.7
