anio,mes,region,prov,BIOGAS,energia_gen
2022,4,1,4,True,1.5
2022,4,1,4,True,0.8
2022,4,1,4,True,0.8
2022,4,1,4,True,0.8
2022,4,7,19,True,0.5
2022,4,0,0,True,1.8
2022,4,0,0,True,0.3
2022,4,1,4,True,0.8
2022,4,1,4,True,0.7
2022,4,1,15,True,0.7
2022,4,0,0,True,0.5
2022,4,0,0,True,1.4
2022,4,0,0,True,0.0
2022,4,1,4,True,1.2
2022,4,4,0,True,3.6
2022,4,4,0,True,0.9
2022,4,4,0,True,6.8
2022,4,5,17,True,0.8
2022,4,1,15,True,1.3
2022,4,1,4,True,0.7
2022,4,5,17,True,1.4
2022,4,1,15,True,0.5
2022,4,1,15,True,0.8
2022,4,1,4,True,0.0
2022,5,2,7,True,1.2
2022,5,0,0,True,0.7
2022,5,5,17,True,4.5
2022,5,1,4,True,1.5
2022,5,1,4,True,0.9
2022,5,1,4,True,0.8
2022,5,1,4,True,0.8
2022,5,7,19,True,1.6
2022,5,0,0,True,1.6
2022,5,0,0,True,0.2
2022,5,1,4,True,0.8
2022,5,1,4,True,0.8
2022,5,1,15,True,0.7
2022,5,0,0,True,0.7
2022,5,0,0,True,1.4
2022,5,0,0,True,0.0
2022,5,1,4,True,1.4
2022,5,4,0,True,3.7
2022,5,4,0,True,0.9
2022,5,4,0,True,7.0
2022,5,5,17,True,0.9
2022,5,1,15,True,1.3
2022,5,1,4,True,0.7
2022,5,5,17,True,1.2
2022,5,1,15,True,0.5
2022,5,1,15,True,0.9
2022,5,1,4,True,0.0
2022,6,4,0,True,0.9
2022,6,4,0,True,6.5
2022,6,1,15,True,0.8
2022,6,1,4,True,1.5
2022,6,5,17,True,0.9
2022,6,1,4,True,0.7
2022,6,1,4,True,0.8
2022,6,5,17,True,4.3
2022,6,0,0,True,0.7
2022,6,1,4,True,0.8
2022,6,7,19,True,1.6
2022,6,1,4,True,0.8
2022,6,0,0,True,1.3
2022,6,1,15,True,0.7
2022,6,1,15,True,1.1
2022,6,1,4,True,0.7
2022,6,0,0,True,0.7
2022,6,0,0,True,0.2
2022,6,5,17,True,1.1
2022,6,1,4,True,0.8
2022,6,1,15,True,0.5
2022,6,1,4,True,1.3
2022,6,2,7,True,0.9
2022,6,4,0,True,3.6
2022,6,0,0,True,0.5
2022,6,0,0,True,0.0
2022,6,4,0,True,0.0
2022,6,0,0,True,0.0
2022,6,0,0,True,0.0
2022,7,2,7,True,1.3
2022,7,0,0,True,0.7
2022,7,5,17,True,4.5
2022,7,1,4,True,1.5
2022,7,1,4,True,0.8
2022,7,1,4,True,0.8
2022,7,1,4,True,0.9
2022,7,7,19,True,1.0
2022,7,0,0,True,1.0
2022,7,0,0,True,0.0
2022,7,1,4,True,0.8
2022,7,1,4,True,0.8
2022,7,1,15,True,0.7
2022,7,0,0,True,0.6
2022,7,0,0,True,1.5
2022,7,0,0,True,0.0
2022,7,1,4,True,1.5
2022,7,4,0,True,3.7
2022,7,4,0,True,0.8
2022,7,4,0,True,7.2
2022,7,5,17,True,0.8
2022,7,1,15,True,1.4
2022,7,1,4,True,0.7
2022,7,5,17,True,1.4
2022,7,1,15,True,0.5
2022,7,1,15,True,0.9
2022,7,1,4,True,0.2
2022,7,4,0,True,0.0
2022,7,0,0,True,0.0
2022,7,0,0,True,0.0
2022,7,1,4,True,0.0
2022,8,4,0,True,0.5
2022,8,4,0,True,7.1
2022,8,1,15,True,0.9
2022,8,1,4,True,1.5
2022,8,5,17,True,0.9
2022,8,1,4,True,0.7
2022,8,1,4,True,0.6
2022,8,5,17,True,4.4
2022,8,0,0,True,1.0
2022,8,1,4,True,0.8
2022,8,7,19,True,1.6
2022,8,1,4,True,0.6
2022,8,0,0,True,1.5
2022,8,1,15,True,0.7
2022,8,1,15,True,1.5
2022,8,1,4,True,0.7
2022,8,0,0,True,0.6
2022,8,0,0,True,0.2
2022,8,5,17,True,1.4
2022,8,1,4,True,0.9
2022,8,1,15,True,0.6
2022,8,1,4,True,1.5
2022,8,2,7,True,1.3
2022,8,4,0,True,3.7
2022,8,0,0,True,0.6
2022,8,0,0,True,0.0
2022,8,1,4,True,0.3
2022,8,0,0,True,0.1
2022,9,4,0,True,0.5
2022,9,4,0,True,6.8
2022,9,1,15,True,0.8
2022,9,1,4,True,1.4
2022,9,5,17,True,0.6
2022,9,1,4,True,0.7
2022,9,1,4,True,0.8
2022,9,5,17,True,4.3
2022,9,0,0,True,0.9
2022,9,1,4,True,0.8
2022,9,7,19,True,0.4
2022,9,1,4,True,0.6
2022,9,0,0,True,1.6
2022,9,1,15,True,0.7
2022,9,1,15,True,1.4
2022,9,1,4,True,0.7
2022,9,0,0,True,0.5
2022,9,0,0,True,0.3
2022,9,5,17,True,1.0
2022,9,1,4,True,0.8
2022,9,1,15,True,0.5
2022,9,1,4,True,1.1
2022,9,2,7,True,1.4
2022,9,4,0,True,3.6
2022,9,0,0,True,0.3
2022,9,0,0,True,0.0
2022,9,1,4,True,0.3
2022,9,0,0,True,0.4
2022,10,4,0,True,0.5
2022,10,4,0,True,7.0
2022,10,1,15,True,0.9
2022,10,1,4,True,1.5
2022,10,5,17,True,0.7
2022,10,1,4,True,0.8
2022,10,1,4,True,0.9
2022,10,5,17,True,4.3
2022,10,0,0,True,0.9
2022,10,1,4,True,0.9
2022,10,7,19,True,0.2
2022,10,1,4,True,0.6
2022,10,0,0,True,1.5
2022,10,1,15,True,0.7
2022,10,1,15,True,1.4
2022,10,1,4,True,0.7
2022,10,0,0,True,0.5
2022,10,0,0,True,0.2
2022,10,5,17,True,0.8
2022,10,1,4,True,0.9
2022,10,1,15,True,0.6
2022,10,1,4,True,1.2
2022,10,2,7,True,1.3
2022,10,4,0,True,3.8
2022,10,0,0,True,0.5
2022,10,0,0,True,0.0
2022,10,1,4,True,0.4
2022,10,0,0,True,0.7
2022,11,4,0,True,0.5
2022,11,4,0,True,6.4
2022,11,1,15,True,0.9
2022,11,1,4,True,1.5
2022,11,5,17,True,0.8
2022,11,1,4,True,0.8
2022,11,1,4,True,0.8
2022,11,5,17,True,4.3
2022,11,0,0,True,0.8
2022,11,1,4,True,0.8
2022,11,7,19,True,0.7
2022,11,1,4,True,0.6
2022,11,0,0,True,1.6
2022,11,1,15,True,0.7
2022,11,1,15,True,1.3
2022,11,1,4,True,0.7
2022,11,0,0,True,0.6
2022,11,0,0,True,0.2
2022,11,5,17,True,0.9
2022,11,1,4,True,0.9
2022,11,1,15,True,0.6
2022,11,1,4,True,1.1
2022,11,2,7,True,0.7
2022,11,4,0,True,3.5
2022,11,0,0,True,0.4
2022,11,0,0,True,0.0
2022,11,1,4,True,0.5
2022,11,0,0,True,0.6
2022,12,2,7,True,0.8
2022,12,0,0,True,0.4
2022,12,5,17,True,4.4
2022,12,1,4,True,1.5
2022,12,1,4,True,0.8
2022,12,1,4,True,0.7
2022,12,1,4,True,0.8
2022,12,7,19,True,0.3
2022,12,0,0,True,0.8
2022,12,0,0,True,0.1
2022,12,1,4,True,0.8
2022,12,1,4,True,0.8
2022,12,1,15,True,0.7
2022,12,0,0,True,0.7
2022,12,0,0,True,1.3
2022,12,1,4,True,0.6
2022,12,0,0,True,0.0
2022,12,1,4,True,1.2
2022,12,4,0,True,3.8
2022,12,4,0,True,0.1
2022,12,4,0,True,6.6
2022,12,5,17,True,0.6
2022,12,1,15,True,1.3
2022,12,0,0,True,0.8
2022,12,1,4,True,0.7
2022,12,5,17,True,0.7
2022,12,1,15,True,0.6
2022,12,1,15,True,0.8
2023,1,4,0,True,6.9
2023,1,1,15,True,0.8
2023,1,1,4,True,1.0
2023,1,5,17,True,0.7
2023,1,1,4,True,0.4
2023,1,1,4,True,0.7
2023,1,5,17,True,4.4
2023,1,0,0,True,0.7
2023,1,1,4,True,0.8
2023,1,7,19,True,0.1
2023,1,1,4,True,0.6
2023,1,0,0,True,1.7
2023,1,1,15,True,0.6
2023,1,1,15,True,1.4
2023,1,1,4,True,0.7
2023,1,0,0,True,0.9
2023,1,0,0,True,0.0
2023,1,5,17,True,0.9
2023,1,1,4,True,0.9
2023,1,1,15,True,0.6
2023,1,1,4,True,1.3
2023,1,2,7,True,0.5
2023,1,4,0,True,3.7
2023,1,0,0,True,0.1
2023,1,0,0,True,0.0
2023,1,1,4,True,0.4
2023,1,0,0,True,0.9
2023,1,4,0,True,0.0
2023,2,4,0,True,6.3
2023,2,1,15,True,0.7
2023,2,1,4,True,1.1
2023,2,5,17,True,0.8
2023,2,1,4,True,0.4
2023,2,1,4,True,0.5
2023,2,5,17,True,3.6
2023,2,0,0,True,0.5
2023,2,1,4,True,0.5
2023,2,7,19,True,0.0
2023,2,1,4,True,0.6
2023,2,0,0,True,1.0
2023,2,1,15,True,0.6
2023,2,1,15,True,1.2
2023,2,1,4,True,0.6
2023,2,0,0,True,0.7
2023,2,0,0,True,0.0
2023,2,5,17,True,0.6
2023,2,1,4,True,0.8
2023,2,1,15,True,0.5
2023,2,1,4,True,1.0
2023,2,2,7,True,0.4
2023,2,4,0,True,3.3
2023,2,0,0,True,0.1
2023,2,0,0,True,0.0
2023,2,1,4,True,0.5
2023,2,0,0,True,0.6
2023,2,0,0,True,0.1
2023,2,0,0,True,0.4
2023,2,4,0,True,0.0
2023,3,4,0,True,6.5
2023,3,1,15,True,0.6
2023,3,1,4,True,1.4
2023,3,5,17,True,0.9
2023,3,1,4,True,0.8
2023,3,1,4,True,0.8
2023,3,5,17,True,3.7
2023,3,0,0,True,0.5
2023,3,1,4,True,0.8
2023,3,7,19,True,0.0
2023,3,1,4,True,0.6
2023,3,0,0,True,1.0
2023,3,1,15,True,0.7
2023,3,1,15,True,1.3
2023,3,1,4,True,0.7
2023,3,0,0,True,0.7
2023,3,0,0,True,0.2
2023,3,5,17,True,0.6
2023,3,1,4,True,0.9
2023,3,1,15,True,0.4
2023,3,1,4,True,1.0
2023,3,2,7,True,0.6
2023,3,4,0,True,3.3
2023,3,0,0,True,0.5
2023,3,0,0,True,0.1
2023,3,1,4,True,0.7
2023,3,0,0,True,0.7
2023,3,0,0,True,0.2
2023,3,0,0,True,0.5
2023,3,4,0,True,0.0
2023,4,4,0,True,6.8
2023,4,1,15,True,0.8
2023,4,1,4,True,1.5
2023,4,5,17,True,0.8
2023,4,1,4,True,0.8
2023,4,1,4,True,0.8
2023,4,5,17,True,3.5
2023,4,0,0,True,0.3
2023,4,1,4,True,0.8
2023,4,7,19,True,0.5
2023,4,1,4,True,0.6
2023,4,0,0,True,1.3
2023,4,1,15,True,0.7
2023,4,1,15,True,1.2
2023,4,1,4,True,0.7
2023,4,0,0,True,0.8
2023,4,0,0,True,0.3
2023,4,5,17,True,1.0
2023,4,1,4,True,0.8
2023,4,1,15,True,0.5
2023,4,1,4,True,0.6
2023,4,2,7,True,0.7
2023,4,4,0,True,2.9
2023,4,0,0,True,0.8
2023,4,0,0,True,0.2
2023,4,1,4,True,0.7
2023,4,0,0,True,0.7
2023,4,0,0,True,0.4
2023,4,0,0,True,0.2
2023,4,4,0,True,0.0
2023,5,4,0,True,7.1
2023,5,1,15,True,0.9
2023,5,1,4,True,1.5
2023,5,5,17,True,0.8
2023,5,1,4,True,0.8
2023,5,1,4,True,0.8
2023,5,5,17,True,3.4
2023,5,0,0,True,0.3
2023,5,1,4,True,0.8
2023,5,7,19,True,1.8
2023,5,1,4,True,0.7
2023,5,0,0,True,1.3
2023,5,1,15,True,0.7
2023,5,1,15,True,1.3
2023,5,1,4,True,0.7
2023,5,0,0,True,0.7
2023,5,0,0,True,0.3
2023,5,5,17,True,1.3
2023,5,1,4,True,0.9
2023,5,1,15,True,0.6
2023,5,1,4,True,0.7
2023,5,2,7,True,0.9
2023,5,4,0,True,3.4
2023,5,0,0,True,0.3
2023,5,0,0,True,0.1
2023,5,1,4,True,0.8
2023,5,0,0,True,0.9
2023,5,0,0,True,0.4
2023,5,0,0,True,0.2
2023,5,4,0,True,0.0
2023,6,4,0,True,7.0
2023,6,1,15,True,0.9
2023,6,1,4,True,1.3
2023,6,5,17,True,0.8
2023,6,1,4,True,0.8
2023,6,1,4,True,0.8
2023,6,5,17,True,3.4
2023,6,0,0,True,0.3
2023,6,1,4,True,0.3
2023,6,7,19,True,2.0
2023,6,1,4,True,0.7
2023,6,0,0,True,1.6
2023,6,1,15,True,0.7
2023,6,1,15,True,1.4
2023,6,1,4,True,0.6
2023,6,0,0,True,0.7
2023,6,0,0,True,0.2
2023,6,5,17,True,0.9
2023,6,1,4,True,0.8
2023,6,1,15,True,0.6
2023,6,1,4,True,1.2
2023,6,2,7,True,0.9
2023,6,4,0,True,3.3
2023,6,0,0,True,0.7
2023,6,0,0,True,0.3
2023,6,1,4,True,0.8
2023,6,0,0,True,0.8
2023,6,0,0,True,0.5
2023,6,0,0,True,0.3
2023,6,4,0,True,0.0
